PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Rahul, PRC; Sahu, SK; Salvekar, PS				Rahul, P. R. C.; Sahu, Sobhan Kumar; Salvekar, P. S.			Interlacing Ocean Model Simulations and Remotely Sensed Biophysical Parameters to Identify Integrated Potential Fishing Zones	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS																													1545-598X					JUL	2011	8	4					789	793		10.1109/LGRS.2010.2096554								WOS:000292105300042						
J	Brown Vega, M; Craig, N; Lindo, GA				Brown Vega, Margaret; Craig, Nathan; Lindo, Gerbert Asencios			Ground truthing of remotely identified fortifications on the Central Coast of Peru	JOURNAL OF ARCHAEOLOGICAL SCIENCE																													0305-4403					JUL	2011	38	7					1680	1689		10.1016/j.jas.2011.02.035								WOS:000291771000027						
J	Kisevic, M; Smailbegovic, A; Gray, KT; Andricevic, R; Craft, JD; Petrov, V; Brajcic, D; Dragicevic, I				Kisevic, Mak; Smailbegovic, Amer; Gray, Kyle T.; Andricevic, Roko; Craft, Jonathan D.; Petrov, Vedran; Brajcic, Dajana; Dragicevic, Ivana			Spectral reflectance profile of Caulerpa racemosa var. cylindracea and Caulerpa taxifolia in the Adriatic Sea	ACTA ADRIATICA																Andricevic, Roko/H-7865-2017	Andricevic, Roko/0000-0001-5759-3343												0001-5113					JUN	2011	52	1					21	28										WOS:000295961000003						
J	Sarangi, RK; Mohammed, G				Sarangi, R. K.; Mohammed, Gulshad			Seasonal algal bloom and water quality around the coastal Kerala during southwest monsoon using in situ and satellite data	INDIAN JOURNAL OF GEO-MARINE SCIENCES																													0379-5136					JUN	2011	40	3					356	364										WOS:000295430800006						
J	Harris, JR; Wickert, L; Lynds, T; Behnia, P; Rainbird, R; Grunsky, E; McGregor, R; Schetselaar, E				Harris, J. R.; Wickert, L.; Lynds, T.; Behnia, P.; Rainbird, R.; Grunsky, E.; McGregor, R.; Schetselaar, E.			Remote Predictive Mapping 3. Optical Remote Sensing - A Review for Remote Predictive Geological Mapping in Northern Canada	GEOSCIENCE CANADA																													0315-0941					JUN	2011	38	2					49	83										WOS:000295108100001						
J	Marathe, A; Chandrashekhar, BS				Marathe, Ashok; Chandrashekhar, B. S.			Application of Remote Sensing in Studying Holocene Sediments and Tectonic Episodes at Kelshi, Ratnagiri District, Maharashtra, India	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING																													0255-660X					JUN	2011	39	2					241	247		10.1007/s12524-011-0087-1								WOS:000293960200012						
J	Ryabchuk, D; Leont'yev, I; Sergeev, A; Nesterova, E; Sukhacheva, L; Zhamoida, V				Ryabchuk, Daria; Leont'yev, Igor; Sergeev, Alexander; Nesterova, Elena; Sukhacheva, Leontina; Zhamoida, Vladimir			The morphology of sand spits and the genesis of longshore sand waves on the coast of the eastern Gulf of Finland	BALTICA																Zhamoida, Vladimir/B-5957-2016; Sergeev, Alexander/E-3962-2017	Ryabchuk, Daria/0000-0003-2266-8688												0067-3064	1648-858X				JUN	2011	24	1					13	24										WOS:000292534700002						
J	Freitas, R; Ricardo, F; Pereira, F; Sampaio, L; Carvalho, S; Gaspar, M; Quintino, V; Rodrigues, AM				Freitas, Rosa; Ricardo, Fernando; Pereira, Fabio; Sampaio, Leandro; Carvalho, Susana; Gaspar, Miguel; Quintino, Victor; Rodrigues, Ana Maria			Benthic habitat mapping: Concerns using a combined approach (acoustic, sediment and biological data)	ESTUARINE COASTAL AND SHELF SCIENCE																Carvalho, Susana/F-7590-2011; Freitas, Rosa/A-7539-2012; Gaspar, Miguel/F-5398-2011; Quintino, Victor/E-7436-2010	Carvalho, Susana/0000-0003-1300-1953; Gaspar, Miguel/0000-0001-9245-8518; Quintino, Victor/0000-0001-6298-4285; Ribeiro Torres Sampaio, Leandro Jose/0000-0003-3803-1040; Freitas, Rosa/0000-0003-4900-3897; Ricardo, Fernando/0000-0002-2641-7897; Rodrigues, Ana Maria/0000-0003-4506-5783												0272-7714					MAY 20	2011	92	4					598	606		10.1016/j.ecss.2011.02.022								WOS:000291184300009						
J	Bethel, MB; Brien, LF; Danielson, EJ; Laska, SB; Troutman, JP; Boshart, WM; Giardino, MJ; Phillips, MA				Bethel, Matthew B.; Brien, Lynn F.; Danielson, Emily J.; Laska, Shirley B.; Troutman, John P.; Boshart, William M.; Giardino, Marco J.; Phillips, Maurice A.			Blending Geospatial Technology and Traditional Ecological Knowledge to Enhance Restoration Decision-Support Processes in Coastal Louisiana	JOURNAL OF COASTAL RESEARCH																													0749-0208					MAY	2011	27	3					555	571		10.2112/JCOASTRES-D-10-00138.1								WOS:000290645600016						
J	Zwolinski, JP; Emmett, RL; Demer, DA				Zwolinski, Juan P.; Emmett, Robert L.; Demer, David A.			Predicting habitat to optimize sampling of Pacific sardine (Sardinops sagax)	ICES JOURNAL OF MARINE SCIENCE																													1054-3139					MAY	2011	68	5					867	879		10.1093/icesjms/fsr038								WOS:000289582900007						
J	Kuenzer, C; Bluemel, A; Gebhardt, S; Quoc, TV; Dech, S				Kuenzer, Claudia; Bluemel, Andrea; Gebhardt, Steffen; Tuan Vo Quoc; Dech, Stefan			Remote Sensing of Mangrove Ecosystems: A Review	REMOTE SENSING																													2072-4292					MAY	2011	3	5					878	928		10.3390/rs3050878								WOS:000306749500004						
J	Palacios-Velez, E; Palacios-Sanchez, JE; Palacios-Sanchez, LA				Palacios-Velez, Enrique; Enrique Palacios-Sanchez, Julio; Alberto Palacios-Sanchez, Luis			Irrigated agriculture assisted by satellite images	TECNOLOGIA Y CIENCIAS DEL AGUA																																		APR-JUN	2011	2	2					69	81										WOS:000290602900005						
J	Narayana, AC				Narayana, A. C.			Tectonic geomorphology, tsunamis and environmental hazards: reference to Andaman-Nicobar Islands	NATURAL HAZARDS																													0921-030X					APR	2011	57	1					65	82		10.1007/s11069-010-9647-x								WOS:000290036100006						
J	Le Henaff, M; Roblou, L; Bouffard, J				Le Henaff, Matthieu; Roblou, Laurent; Bouffard, Jerome			Characterizing the Navidad current interannual variability using coastal altimetry	OCEAN DYNAMICS																Bouffard, Jerome/D-6222-2013													1616-7341					APR	2011	61	4					425	437		10.1007/s10236-010-0360-9								WOS:000289528400003						
J	Youssef, AM; Pradhan, B; Tarabees, E				Youssef, Ahmed M.; Pradhan, Biswajeet; Tarabees, Elhami			Integrated evaluation of urban development suitability based on remote sensing and GIS techniques: contribution from the analytic hierarchy process	ARABIAN JOURNAL OF GEOSCIENCES																Pradhan, Biswajeet/K-1859-2017; Pradhan, Biswajeet/E-8226-2010	Pradhan, Biswajeet/0000-0001-9863-2054												1866-7511					APR	2011	4	3-4					463	473		10.1007/s12517-009-0118-1								WOS:000289000500011						
J	Mahendra, RS; Mohanty, PC; Bisoyi, H; Kumar, TS; Nayak, S				Mahendra, R. S.; Mohanty, P. C.; Bisoyi, H.; Kumar, T. Srinivasa; Nayak, S.			Assessment and management of coastal multi-hazard vulnerability along the Cuddalore-Villupuram, east coast of India using geospatial techniques	OCEAN & COASTAL MANAGEMENT																													0964-5691					APR	2011	54	4					302	311		10.1016/j.ocecoaman.2010.12.008								WOS:000288578400003						
J	Kahru, M; Brotas, V; Manzano-Sarabia, M; Mitchell, BG				Kahru, M.; Brotas, V.; Manzano-Sarabia, M.; Mitchell, B. G.			Are phytoplankton blooms occurring earlier in the Arctic?	GLOBAL CHANGE BIOLOGY																Brotas, Vanda/A-2410-2012	Brotas, Vanda/0000-0001-8612-4167; Manzano-Sarabia, Marlenne/0000-0002-3466-9592												1354-1013	1365-2486				APR	2011	17	4					1733	1739		10.1111/j.1365-2486.2010.02312.x								WOS:000287853000020						
J	Mohamed, AH; Holechek, JL; Bailey, DW; Campbell, CL; DeMers, MN				Mohamed, Ahmed H.; Holechek, Jerry L.; Bailey, Derek W.; Campbell, Carol L.; DeMers, Michael N.			Mesquite encroachment impact on southern New Mexico rangelands: remote sensing and geographic information systems approach	JOURNAL OF APPLIED REMOTE SENSING																													1931-3195					MAR 24	2011	5								053514	10.1117/1.3571040								WOS:000289546700003						
J	Sorooshian, S; Li, JL; Hsu, KL; Gao, XG				Sorooshian, Soroosh; Li, Jialun; Hsu, Kuo-lin; Gao, Xiaogang			How significant is the impact of irrigation on the local hydroclimate in California's Central Valley? Comparison of model results with ground and remote-sensing data	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																sorooshian, soroosh/B-3753-2008	sorooshian, soroosh/0000-0001-7774-5113												2169-897X					MAR 16	2011	116									10.1029/2010JD014775								WOS:000288605100001						
J	Nandy, S; Kushwaha, SPS				Nandy, S.; Kushwaha, S. P. S.			Study on the utility of IRS 1D LISS-III data and the classification techniques for mapping of Sunderban mangroves	JOURNAL OF COASTAL CONSERVATION																	Nandy, Subrata/0000-0003-4127-4035												1400-0350	1874-7841				MAR	2011	15	1					123	137		10.1007/s11852-010-0126-z								WOS:000289363900011						
J	Allen, TR; Oertel, G; McLeod, G				Allen, Thomas Richard; Oertel, George; McLeod, George			Synoptic Assessment of Repletion and Residual Water Dynamics in a Coastal Lagoon by Thermal Remote Sensing: Great Machipongo Lagoon (Hog Island Bay), Virginia, USA	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING																													1939-1404					MAR	2011	4	1					147	158		10.1109/JSTARS.2010.2070488								WOS:000288678800018						
J	Hallet, B; Sletten, R; Whilden, K				Hallet, Bernard; Sletten, Ron; Whilden, Kevin			Micro-relief development in polygonal patterned ground in the Dry Valleys of Antarctica	QUATERNARY RESEARCH																													0033-5894					MAR	2011	75	2			SI		347	355		10.1016/j.yqres.2010.12.009								WOS:000288617700005						
J	Saranathan, E; Chandrasekaran, R; Manickaraj, DS; Kannan, M				Saranathan, E.; Chandrasekaran, R.; Manickaraj, D. Soosai; Kannan, M.			Shoreline Changes in Tharangampadi Village, Nagapattinam District, Tamil Nadu, India-A Case Study	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING																													0255-660X					MAR	2011	39	1					107	115		10.1007/s12524-010-0052-4								WOS:000291952500009						
J	Gasperini, L; Polonia, A; Bortoluzzi, G; Henry, P; Le Pichon, X; Tryon, M; Cagatay, N; Geli, L				Gasperini, Luca; Polonia, Alina; Bortoluzzi, Giovanni; Henry, Pierre; Le Pichon, Xavier; Tryon, Michael; Cagatay, Namik; Geli, Louis			How far did the surface rupture of the 1999 Izmit earthquake reach in Sea of Marmara?	TECTONICS																Cagatay, M. Namik/S-6736-2016; CNR, Ismar/P-1247-2014; Henry, Pierre/A-4045-2011; Gasperini, Luca/B-8796-2017	CNR, Ismar/0000-0001-5351-1486; 												0278-7407	1944-9194				FEB 23	2011	30								TC1010	10.1029/2010TC002726								WOS:000287818800001						
J	Bowers, DG; Braithwaite, KM; Nimmo-Smith, WAM; Graham, GW				Bowers, D. G.; Braithwaite, K. M.; Nimmo-Smith, W. A. M.; Graham, G. W.			The optical efficiency of flocs in shelf seas and estuaries	ESTUARINE COASTAL AND SHELF SCIENCE																Nimmo Smith, William/D-3344-2009													0272-7714					FEB 10	2011	91	3					341	350		10.1016/j.ecss.2010.10.019								WOS:000287290500001						
J	Casal, G; Sanchez-Carnero, N; Sanchez-Rodriguez, E; Freire, J				Casal, G.; Sanchez-Carnero, N.; Sanchez-Rodriguez, E.; Freire, J.			Remote sensing with SPOT-4 for mapping kelp forests in turbid waters on the south European Atlantic shelf	ESTUARINE COASTAL AND SHELF SCIENCE																Sanchez-Rodriguez, Esperanza/R-5009-2017	Sanchez-Rodriguez, Esperanza/0000-0001-7446-4236; Freire, Juan/0000-0003-4323-4918												0272-7714					FEB 10	2011	91	3					371	378		10.1016/j.ecss.2010.10.024								WOS:000287290500004						
J	Heumann, BW				Heumann, Benjamin W.			Satellite remote sensing of mangrove forests: Recent advances and future opportunities	PROGRESS IN PHYSICAL GEOGRAPHY																													0309-1333	1477-0296				FEB	2011	35	1					87	108		10.1177/0309133310385371								WOS:000287779900005						
J	Dunhill, AM				Dunhill, Alexander M.			Using remote sensing and a geographic information system to quantify rock exposure area in England and Wales: Implications for paleodiversity studies	GEOLOGY																													0091-7613					FEB	2011	39	2					111	114		10.1130/G31503.1								WOS:000286505300004						
J	Carvalho, GA; Minnett, PJ; Banzon, VF; Baringer, W; Heil, CA				Carvalho, Gustavo A.; Minnett, Peter J.; Banzon, Viva F.; Baringer, Warner; Heil, Cynthia A.			Long-term evaluation of three satellite ocean color algorithms for identifying harmful algal blooms (Karenia brevis) along the west coast of Florida: A matchup assessment	REMOTE SENSING OF ENVIRONMENT																Banzon, Viva/D-5499-2014													0034-4257					JAN 17	2011	115	1					1	18		10.1016/j.rse.2010.07.007								WOS:000284663500001	22180667					
J	Pereira, PS; Calliari, LJ; Holman, R; Holland, KT; Guedes, RMC; Amorin, CK; Cavalcanti, PG				Pereira, P. S.; Calliari, L. J.; Holman, R.; Holland, K. T.; Guedes, R. M. C.; Amorin, C. K.; Cavalcanti, P. G.			Video and field observations of wave attenuation in a muddy surf zone	MARINE GEOLOGY																Pereira, Pedro/A-6656-2013; Holland, K. Todd/A-7673-2011	Holland, K. Todd/0000-0002-4601-6097; Guedes, Rafael/0000-0002-1726-1739												0025-3227					JAN 15	2011	279	1-4					210	221		10.1016/j.margeo.2010.11.004								WOS:000287057800017						
J	Teodoro, A; Pais-Barbosa, J; Goncalves, H; Veloso-Gomes, F; Taveira-Pinto, F				Teodoro, Ana; Pais-Barbosa, Joaquim; Goncalves, Hernani; Veloso-Gomes, Fernando; Taveira-Pinto, Francisco			Beach Hydromorphological Analysis Through Remote Sensing	JOURNAL OF COASTAL RESEARCH					3rd International Conference on the Management of Coastal Recreational Resources MCRR	OCT 27-30, 2010	Grosseto, ITALY									Teodoro, Ana/B-5840-2011; Scientific output, CIIMAR/E-5122-2012; Pais-Barbosa, Joaquim/A-4603-2013; Goncalves, Hernani/B-2379-2008; FMUP, CINTESIS/C-6631-2014	Teodoro, Ana/0000-0002-8043-6431; Scientific output, CIIMAR/0000-0001-6270-2153; Pais-Barbosa, Joaquim/0000-0002-4314-013X; Goncalves, Hernani/0000-0001-6558-8966; FMUP, CINTESIS/0000-0001-7248-2086; Veloso Gomes, Fernando/0000-0002-0258-0171; Taveira-Pinto, Francisco/0000-0003-4337-8428												0749-0208	1551-5036					2011					61		44	51										WOS:000306715200007						
J	Dantas, STPL; Amaro, VE; Costa, BCP				Dantas, S. T. P. L.; Amaro, V. E.; Costa, B. C. P.			Mangrove Reforestation as a Mesotidal Coastal Protection and Clean Development Mechanism on Macau-Serra Oil Field, Potiguar Basin, Northeast Brazil	JOURNAL OF COASTAL RESEARCH					11th International Coastal Symposium (ICS)	MAY 09-13, 2011	Szczecin, POLAND	Univ Szczecin, Inst Marine & Coastal Sci, Coastal Educ & Res Fdn, Univ Szczecinski (US), Cztowiek Nauka Srodowisko (CNS), ZMGM, Reg Dyrekcja Ochrony Srodowiska, Esri, Springer, Lotos, GA2 Syst, World Sci, Helmholtz-Zentrum Geesthacht, Nfosigm, Urzad Marszalkowski Wojewodztwa Zachodniopomorskiego, Wojewodzki Fundusz Ochrony Srodowiska I Gospodarki Wodnej W Gdansku																					0749-0208	1551-5036					2011			2		64		1268	1271										WOS:000302825000048						
J	Choi, JK; Ryu, JH; Eom, J				Choi, J. K.; Ryu, J. H.; Eom, J.			Integration of spatial variables derived from remotely sensed data for the mapping of the tidal surface sediment distribution	JOURNAL OF COASTAL RESEARCH					11th International Coastal Symposium (ICS)	MAY 09-13, 2011	Szczecin, POLAND	Univ Szczecin, Inst Marine & Coastal Sci, Coastal Educ & Res Fdn, Univ Szczecinski (US), Cztowiek Nauka Srodowisko (CNS), ZMGM, Reg Dyrekcja Ochrony Srodowiska, Esri, Springer, Lotos, GA2 Syst, World Sci, Helmholtz-Zentrum Geesthacht, Nfosigm, Urzad Marszalkowski Wojewodztwa Zachodniopomorskiego, Wojewodzki Fundusz Ochrony Srodowiska I Gospodarki Wodnej W Gdansku																					0749-0208	1551-5036					2011			2		64		1653	1657										WOS:000302825000126						
J	Yoo, J; Kim, SI; Lee, DY; Park, KS; Shim, JS; Jun, KC				Yoo, Jeseon; Kim, Sang-Ik; Lee, Dong-Young; Park, Kwang-Soon; Shim, Jae-Seol; Jun, Ki-Cheon			Evolution of the Surf Zone on a Macro-tidal Beach Observed using X-band Radar	JOURNAL OF COASTAL RESEARCH					11th International Coastal Symposium (ICS)	MAY 09-13, 2011	Szczecin, POLAND	Univ Szczecin, Inst Marine & Coastal Sci, Coastal Educ & Res Fdn, Univ Szczecinski (US), Cztowiek Nauka Srodowisko (CNS), ZMGM, Reg Dyrekcja Ochrony Srodowiska, Esri, Springer, Lotos, GA2 Syst, World Sci, Helmholtz-Zentrum Geesthacht, Nfosigm, Urzad Marszalkowski Wojewodztwa Zachodniopomorskiego, Wojewodzki Fundusz Ochrony Srodowiska I Gospodarki Wodnej W Gdansku																					0749-0208	1551-5036					2011			2		64		1676	1680										WOS:000302825000131						
J	Lam, NSN; Liu, KB; Liang, W; Bianchette, TA; Platt, WJ				Lam, N. S. -N.; Liu, K. -B.; Liang, W.; Bianchette, T. A.; Platt, W. J.			Effects of Hurricanes on the Gulf Coast Ecosystems: A Remote Sensing Study of Land Cover Change around Weeks Bay, Alabama	JOURNAL OF COASTAL RESEARCH					11th International Coastal Symposium (ICS)	MAY 09-13, 2011	Szczecin, POLAND	Univ Szczecin, Inst Marine & Coastal Sci, Coastal Educ & Res Fdn, Univ Szczecinski (US), Cztowiek Nauka Srodowisko (CNS), ZMGM, Reg Dyrekcja Ochrony Srodowiska, Esri, Springer, Lotos, GA2 Syst, World Sci, Helmholtz-Zentrum Geesthacht, Nfosigm, Urzad Marszalkowski Wojewodztwa Zachodniopomorskiego, Wojewodzki Fundusz Ochrony Srodowiska I Gospodarki Wodnej W Gdansku																					0749-0208	1551-5036					2011			2		64		1707	1711										WOS:000302825000137						
J	Park, HS; Sim, JS; Yoo, J; Lee, DY				Park, H. S.; Sim, J. S.; Yoo, J.; Lee, D. Y.			Breaking wave measurement using Terrestrial LIDAR: validation with field experiment on the Mallipo Beach	JOURNAL OF COASTAL RESEARCH					11th International Coastal Symposium (ICS)	MAY 09-13, 2011	Szczecin, POLAND	Univ Szczecin, Inst Marine & Coastal Sci, Coastal Educ & Res Fdn, Univ Szczecinski (US), Cztowiek Nauka Srodowisko (CNS), ZMGM, Reg Dyrekcja Ochrony Srodowiska, Esri, Springer, Lotos, GA2 Syst, World Sci, Helmholtz-Zentrum Geesthacht, Nfosigm, Urzad Marszalkowski Wojewodztwa Zachodniopomorskiego, Wojewodzki Fundusz Ochrony Srodowiska I Gospodarki Wodnej W Gdansku																					0749-0208	1551-5036					2011			2		64		1718	1721										WOS:000302825000139						
J	Vantrepotte, V; Loisel, H; Meriaux, X; Neukermans, G; Dessailly, D; Jamet, C; Gensac, E; Gardel, A				Vantrepotte, V.; Loisel, H.; Meriaux, X.; Neukermans, G.; Dessailly, D.; Jamet, C.; Gensac, E.; Gardel, A.			Seasonal and inter-annual (2002-2010) variability of the suspended particulate matter as retrieved from satellite ocean color sensor over the French Guiana coastal waters.	JOURNAL OF COASTAL RESEARCH					11th International Coastal Symposium (ICS)	MAY 09-13, 2011	Szczecin, POLAND	Univ Szczecin, Inst Marine & Coastal Sci, Coastal Educ & Res Fdn, Univ Szczecinski (US), Cztowiek Nauka Srodowisko (CNS), ZMGM, Reg Dyrekcja Ochrony Srodowiska, Esri, Springer, Lotos, GA2 Syst, World Sci, Helmholtz-Zentrum Geesthacht, Nfosigm, Urzad Marszalkowski Wojewodztwa Zachodniopomorskiego, Wojewodzki Fundusz Ochrony Srodowiska I Gospodarki Wodnej W Gdansku								Neukermans, Griet/B-4493-2013	Neukermans, Griet/0000-0002-8258-3590												0749-0208	1551-5036					2011			2		64		1750	1754										WOS:000302825000146						
